heure,kind,quality,ouverture,haut,bas,cloture,n_releves,volume,valeur,profondeur_5pct
2026-09-04T15,108,0,9.9,9.9,9.7,9.8,106,0,0,
2026-09-04T15,109,0,112.0,112.0,110.0,112.0,106,0,0,
2026-09-04T15,110,0,199.0,199.0,198.0,199.0,106,0,0,
2026-09-04T15,111,0,2570.0,2600.0,2550.0,2560.0,106,0,0,
2026-09-04T15,112,0,2200.0,2220.0,2140.0,2190.0,106,0,0,
2026-09-04T15,113,0,122.0,122.0,119.0,122.0,106,0,0,
2026-09-04T15,114,0,650.0,660.0,645.0,650.0,106,0,0,
2026-09-04T15,115,0,126.0,129.0,125.0,126.0,106,0,0,
2026-09-04T15,116,0,39.0,39.25,39.0,39.25,106,0,0,
2026-09-04T15,117,0,7.2,7.2,7.0,7.1,106,0,0,
2026-09-04T15,118,0,0.775,0.775,0.765,0.765,106,0,0,
2026-09-04T15,119,0,31.75,31.75,31.25,31.5,106,0,0,
2026-09-04T15,120,0,2.6,2.75,2.6,2.6,106,0,0,
2026-09-04T15,121,0,150.0,150.0,149.0,150.0,106,0,0,
2026-09-04T15,122,0,130.0,130.0,125.0,130.0,106,0,0,
2026-09-04T15,123,0,290.0,294.0,284.0,292.0,106,0,0,
2026-09-04T15,124,0,36.5,36.5,34.0,34.0,106,0,0,
2026-09-04T15,125,0,27.0,27.0,24.75,25.5,106,0,0,
2026-09-04T15,126,0,55.5,58.0,55.5,57.0,106,0,0,
2026-09-04T15,127,0,474.0,474.0,474.0,474.0,106,0,0,
2026-09-04T15,128,0,54.0,54.0,54.0,54.0,106,0,0,
2026-09-04T15,129,0,2160.0,2160.0,2160.0,2160.0,106,0,0,
2026-09-04T15,130,0,2030.0,2030.0,2020.0,2020.0,106,0,0,
2026-09-04T15,131,0,2380.0,2380.0,2380.0,2380.0,106,0,0,
2026-09-04T15,132,0,2130.0,2130.0,2130.0,2130.0,106,0,0,
2026-09-04T15,133,0,17.6,18.0,17.6,17.9,106,0,0,
2026-09-04T15,134,0,49.75,49.75,49.5,49.75,106,0,0,
2026-09-04T15,135,0,17.4,17.6,17.2,17.4,106,0,0,
2026-09-04T15,136,0,1.49,1.52,1.47,1.47,106,0,0,
2026-09-04T15,137,0,126.0,126.0,126.0,126.0,106,0,0,
2026-09-04T15,138,0,1260.0,1260.0,1250.0,1250.0,106,0,0,
2026-09-04T15,139,0,10.1,10.1,9.8,9.9,106,0,0,
2026-09-04T15,140,0,260.0,260.0,258.0,258.0,106,0,0,
2026-09-04T15,141,0,35.0,35.0,35.0,35.0,106,0,0,
2026-09-04T15,142,0,755.0,755.0,755.0,755.0,106,0,0,
2026-09-04T15,143,0,715.0,715.0,715.0,715.0,106,0,0,
2026-09-04T15,144,0,17.4,17.4,17.4,17.4,106,0,0,
2026-09-04T15,145,0,136.0,136.0,133.0,133.0,106,0,0,
2026-09-04T15,146,0,6.5,6.7,6.0,6.2,106,0,0,
2026-09-04T15,147,0,39.5,39.5,39.5,39.5,106,0,0,
2026-09-04T15,148,0,30.0,30.0,30.0,30.0,106,0,0,
2026-09-04T15,149,0,790.0,790.0,790.0,790.0,106,0,0,
2026-09-04T15,150,0,360.0,388.0,360.0,384.0,106,0,0,
2026-09-04T15,151,0,384.0,384.0,384.0,384.0,106,0,0,
2026-09-04T15,152,0,234.0,234.0,234.0,234.0,106,0,0,
2026-09-04T15,153,0,82.0,82.0,82.0,82.0,106,0,0,
2026-09-04T15,154,0,77.0,77.0,77.0,77.0,106,0,0,
2026-09-04T15,155,0,131.0,131.0,131.0,131.0,106,0,0,
2026-09-04T16,1,0,0.257,0.261,0.249,0.255,105,0,0,
2026-09-04T16,2,0,0.366,0.37,0.355,0.365,105,0,0,
2026-09-04T16,3,0,2.0,2.45,2.0,2.2,105,0,0,
2026-09-04T16,4,0,2.15,2.45,2.15,2.35,105,0,0,
2026-09-04T16,5,0,2.8,2.95,2.7,2.85,105,0,0,
2026-09-04T16,6,0,0.69,0.705,0.66,0.675,105,0,0,
2026-09-04T16,7,0,41.0,41.0,39.75,40.0,105,0,0,
2026-09-04T16,8,0,10.9,11.1,10.7,11.1,105,0,0,
2026-09-04T16,9,0,1.17,1.17,1.12,1.15,105,0,0,
2026-09-04T16,10,0,28.5,28.75,28.25,28.5,105,0,0,
2026-09-04T16,11,0,41.25,42.0,40.25,41.75,105,0,0,
2026-09-04T16,12,0,40.0,41.0,40.0,40.0,105,0,0,
2026-09-04T16,13,0,0.363,0.364,0.36,0.36,105,0,0,
2026-09-04T16,14,0,10.9,11.1,10.6,11.0,105,0,0,
2026-09-04T16,15,0,10.2,10.4,9.9,9.9,105,0,0,
2026-09-04T16,16,0,8.5,8.6,8.1,8.4,105,0,0,
2026-09-04T16,17,0,14.8,14.9,14.3,14.7,105,0,0,
2026-09-04T16,18,0,19.9,21.0,19.8,20.25,105,0,0,
2026-09-04T16,19,0,11.2,11.2,11.1,11.1,105,0,0,
2026-09-04T16,20,0,109.0,111.0,105.0,106.0,105,0,0,
2026-09-04T16,21,0,57.5,58.5,56.5,58.0,105,0,0,
2026-09-04T16,22,0,88.5,89.5,87.0,88.5,105,0,0,
2026-09-04T16,23,0,129.0,133.0,128.0,133.0,105,0,0,
2026-09-04T16,24,0,645.0,645.0,630.0,635.0,105,0,0,
2026-09-04T16,25,0,755.0,765.0,755.0,760.0,105,0,0,
2026-09-04T16,26,0,1200.0,1210.0,1170.0,1170.0,105,0,0,
2026-09-04T16,27,0,570.0,580.0,570.0,580.0,105,0,0,
2026-09-04T16,28,0,945.0,945.0,945.0,945.0,105,0,0,
2026-09-04T16,29,0,101.0,101.0,99.5,100.0,105,0,0,
2026-09-04T16,30,0,153.0,154.0,151.0,153.0,105,0,0,
2026-09-04T16,31,0,199.0,199.0,198.0,199.0,105,0,0,
2026-09-04T16,32,0,206.0,218.0,204.0,204.0,105,0,0,
2026-09-04T16,33,0,107.0,107.0,106.0,107.0,105,0,0,
2026-09-04T16,34,0,88.0,89.0,87.0,87.0,105,0,0,
2026-09-04T16,35,0,82.0,83.0,81.0,81.0,105,0,0,
2026-09-04T16,40,0,1.54,1.58,1.52,1.58,105,0,0,
2026-09-04T16,41,0,4.6,4.7,4.6,4.7,105,0,0,
2026-09-04T16,42,0,5.1,5.2,4.9,4.9,105,0,0,
2026-09-04T16,43,0,11.5,11.7,11.3,11.6,105,0,0,
2026-09-04T16,44,0,1.22,1.28,1.21,1.28,105,0,0,
2026-09-04T16,45,0,15.7,15.7,15.5,15.7,105,0,0,
2026-09-04T16,46,0,27.25,28.75,26.5,28.25,105,0,0,
2026-09-04T16,47,0,444.0,450.0,440.0,448.0,105,0,0,
2026-09-04T16,48,0,222.0,224.0,222.0,222.0,105,0,0,
2026-09-04T16,49,0,940.0,940.0,940.0,940.0,105,0,0,
2026-09-04T16,50,0,320.0,320.0,320.0,320.0,105,0,0,
2026-09-04T16,51,0,765.0,775.0,765.0,775.0,105,0,0,
2026-09-04T16,52,0,610.0,615.0,600.0,610.0,105,0,0,
2026-09-04T16,53,0,3430.0,3430.0,3430.0,3430.0,105,0,0,
2026-09-04T16,54,0,6475.0,6475.0,6475.0,6475.0,105,0,0,
2026-09-04T16,55,0,2320.0,2320.0,2310.0,2310.0,105,0,0,
2026-09-04T16,56,0,4420.0,4420.0,4400.0,4400.0,105,0,0,
2026-09-04T16,57,0,5600.0,5600.0,5300.0,5575.0,105,0,0,
2026-09-04T16,58,0,121.0,122.0,119.0,122.0,105,0,0,
2026-09-04T16,59,0,64.5,65.0,64.5,65.0,105,0,0,
2026-09-04T16,60,0,5.5,5.9,5.5,5.5,105,0,0,
2026-09-04T16,61,0,19.3,19.5,18.0,19.3,105,0,0,
2026-09-04T16,62,0,21.75,21.75,21.75,21.75,105,0,0,
2026-09-04T16,63,0,33.75,33.75,33.5,33.5,105,0,0,
2026-09-04T16,64,0,47.0,47.0,47.0,47.0,105,0,0,
2026-09-04T16,65,0,13.1,13.1,13.1,13.1,105,0,0,
2026-09-04T16,66,0,0.268,0.28,0.266,0.279,105,0,0,
2026-09-04T16,67,0,11.8,11.8,11.8,11.8,105,0,0,
2026-09-04T16,68,0,31.5,31.5,31.25,31.5,105,0,0,
2026-09-04T16,69,0,6475.0,6475.0,6400.0,6400.0,105,0,0,
2026-09-04T16,70,0,805.0,805.0,750.0,805.0,105,0,0,
2026-09-04T16,71,0,1580.0,1580.0,1560.0,1560.0,105,0,0,
2026-09-04T16,72,0,1.57,1.69,1.57,1.69,105,0,0,
2026-09-04T16,73,0,27.0,27.5,26.0,27.5,105,0,0,
2026-09-04T16,74,0,21.0,21.0,19.8,19.8,105,0,0,
2026-09-04T16,75,0,6.2,6.3,6.1,6.2,105,0,0,
2026-09-04T16,76,0,59.5,59.5,59.5,59.5,105,0,0,
2026-09-04T16,77,0,2590.0,2590.0,2560.0,2560.0,105,0,0,
2026-09-04T16,78,0,1840.0,1840.0,1830.0,1840.0,105,0,0,
2026-09-04T16,79,0,870.0,890.0,860.0,890.0,105,0,0,
2026-09-04T16,80,0,4460.0,4460.0,4460.0,4460.0,105,0,0,
2026-09-04T16,81,0,5150.0,5150.0,5125.0,5125.0,105,0,0,
2026-09-04T16,82,0,1510.0,1510.0,1510.0,1510.0,105,0,0,
2026-09-04T16,83,0,30.0,30.25,29.25,30.25,105,0,0,
2026-09-04T16,84,0,8900.0,8900.0,8875.0,8875.0,105,0,0,
2026-09-04T16,85,0,7425.0,7425.0,7425.0,7425.0,105,0,0,
2026-09-04T16,86,0,10300.0,10300.0,10300.0,10300.0,105,0,0,
2026-09-04T16,87,0,525.0,525.0,520.0,520.0,105,0,0,
2026-09-04T16,88,0,10600.0,10600.0,10500.0,10500.0,105,0,0,
2026-09-04T16,89,0,4400.0,4400.0,4400.0,4400.0,105,0,0,
2026-09-04T16,98,0,860.0,860.0,860.0,860.0,105,0,0,
2026-09-04T16,100,0,111.0,111.0,110.0,111.0,105,0,0,
2026-09-04T16,101,0,200.0,200.0,194.0,200.0,105,0,0,
2026-09-04T16,102,0,2.55,2.65,2.55,2.6,105,0,0,
2026-09-04T16,103,0,6.5,6.8,6.5,6.6,105,0,0,
2026-09-04T16,104,0,1.0,1.0,0.995,1.0,105,0,0,
2026-09-04T16,105,0,1.54,1.58,1.52,1.57,105,0,0,
2026-09-04T16,106,0,4.25,4.55,4.25,4.5,105,0,0,
2026-09-04T16,107,0,20.25,20.5,20.0,20.25,105,0,0,
2026-09-04T16,108,0,9.8,10.2,9.7,10.1,105,0,0,
2026-09-04T16,109,0,112.0,112.0,106.0,109.0,105,0,0,
2026-09-04T16,110,0,199.0,200.0,197.0,199.0,105,0,0,
2026-09-04T16,111,0,2560.0,2600.0,2550.0,2600.0,105,0,0,
2026-09-04T16,112,0,2190.0,2220.0,2190.0,2210.0,105,0,0,
2026-09-04T16,113,0,122.0,124.0,121.0,123.0,105,0,0,
2026-09-04T16,114,0,650.0,660.0,645.0,655.0,105,0,0,
2026-09-04T16,115,0,126.0,130.0,126.0,128.0,105,0,0,
2026-09-04T16,116,0,39.25,39.25,39.0,39.0,105,0,0,
2026-09-04T16,117,0,7.1,7.3,7.1,7.3,105,0,0,
2026-09-04T16,118,0,0.77,0.825,0.76,0.825,105,0,0,
2026-09-04T16,119,0,31.5,32.75,31.25,32.0,105,0,0,
2026-09-04T16,120,0,2.6,2.65,2.45,2.5,105,0,0,
2026-09-04T16,121,0,150.0,150.0,149.0,150.0,105,0,0,
2026-09-04T16,122,0,130.0,130.0,128.0,129.0,105,0,0,
2026-09-04T16,123,0,292.0,296.0,286.0,294.0,105,0,0,
2026-09-04T16,124,0,34.0,37.5,33.75,35.75,105,0,0,
2026-09-04T16,125,0,25.5,27.25,22.0,25.5,105,0,0,
2026-09-04T16,126,0,57.0,61.5,50.0,58.0,105,0,0,
2026-09-04T16,127,0,474.0,474.0,474.0,474.0,105,0,0,
2026-09-04T16,128,0,54.0,54.0,54.0,54.0,105,0,0,
2026-09-04T16,129,0,2160.0,2160.0,2160.0,2160.0,105,0,0,
2026-09-04T16,130,0,2020.0,2020.0,2020.0,2020.0,105,0,0,
2026-09-04T16,131,0,2380.0,2380.0,2370.0,2370.0,105,0,0,
2026-09-04T16,132,0,2130.0,2250.0,2130.0,2250.0,105,0,0,
2026-09-04T16,133,0,17.9,19.0,17.6,18.2,105,0,0,
2026-09-04T16,134,0,49.75,50.0,49.5,50.0,105,0,0,
2026-09-04T16,135,0,17.4,17.5,17.1,17.5,105,0,0,
2026-09-04T16,136,0,1.47,1.52,1.45,1.45,105,0,0,
2026-09-04T16,137,0,126.0,126.0,125.0,125.0,105,0,0,
2026-09-04T16,138,0,1250.0,1250.0,1240.0,1240.0,105,0,0,
2026-09-04T16,139,0,9.9,10.5,9.9,9.9,105,0,0,
2026-09-04T16,140,0,258.0,260.0,254.0,260.0,105,0,0,
2026-09-04T16,141,0,35.0,35.0,35.0,35.0,105,0,0,
2026-09-04T16,142,0,755.0,810.0,755.0,805.0,105,0,0,
2026-09-04T16,143,0,715.0,720.0,715.0,715.0,105,0,0,
2026-09-04T16,144,0,17.4,17.4,17.4,17.4,105,0,0,
2026-09-04T16,145,0,134.0,136.0,130.0,135.0,105,0,0,
2026-09-04T16,146,0,6.2,6.4,5.4,6.3,105,0,0,
2026-09-04T16,147,0,39.5,39.5,39.5,39.5,105,0,0,
2026-09-04T16,148,0,30.0,33.0,30.0,33.0,105,0,0,
2026-09-04T16,149,0,790.0,795.0,790.0,790.0,105,0,0,
2026-09-04T16,150,0,384.0,384.0,380.0,380.0,105,0,0,
2026-09-04T16,151,0,384.0,384.0,384.0,384.0,105,0,0,
2026-09-04T16,152,0,234.0,234.0,234.0,234.0,105,0,0,
2026-09-04T16,153,0,82.0,82.0,82.0,82.0,105,0,0,
2026-09-04T16,154,0,77.0,77.0,77.0,77.0,105,0,0,
2026-09-04T16,155,0,131.0,131.0,130.0,130.0,105,0,0,
2026-09-04T17,1,0,0.258,0.261,0.254,0.261,107,0,0,
2026-09-04T17,2,0,0.365,0.372,0.356,0.368,107,0,0,
2026-09-04T17,3,0,2.2,2.45,2.1,2.1,107,0,0,
2026-09-04T17,4,0,2.35,2.4,2.2,2.2,107,0,0,
2026-09-04T17,5,0,2.8,2.8,2.65,2.8,107,0,0,
2026-09-04T17,6,0,0.68,0.68,0.655,0.655,107,0,0,
2026-09-04T17,7,0,40.0,40.25,39.5,40.0,107,0,0,
2026-09-04T17,8,0,11.0,11.1,10.5,11.0,107,0,0,
2026-09-04T17,9,0,1.15,1.21,1.1,1.14,107,0,0,
2026-09-04T17,10,0,28.75,28.75,27.5,28.25,107,0,0,
2026-09-04T17,11,0,41.75,41.75,37.5,41.5,107,0,0,
2026-09-04T17,12,0,40.0,41.0,39.5,40.0,107,0,0,
2026-09-04T17,13,0,0.361,0.364,0.36,0.363,107,0,0,
2026-09-04T17,14,0,11.0,11.1,10.8,11.1,107,0,0,
2026-09-04T17,15,0,9.9,10.1,9.8,10.0,107,0,0,
2026-09-04T17,16,0,8.5,8.7,8.3,8.7,107,0,0,
2026-09-04T17,17,0,14.7,14.9,14.0,14.9,107,0,0,
2026-09-04T17,18,0,20.75,21.0,19.8,20.75,107,0,0,
2026-09-04T17,19,0,11.1,11.3,11.0,11.3,107,0,0,
2026-09-04T17,20,0,106.0,110.0,106.0,110.0,107,0,0,
2026-09-04T17,21,0,58.0,59.5,57.0,58.5,107,0,0,
2026-09-04T17,22,0,88.5,89.5,86.5,88.0,107,0,0,
2026-09-04T17,23,0,133.0,133.0,129.0,129.0,107,0,0,
2026-09-04T17,24,0,635.0,645.0,620.0,640.0,107,0,0,
2026-09-04T17,25,0,760.0,765.0,750.0,765.0,107,0,0,
2026-09-04T17,26,0,1170.0,1210.0,1170.0,1200.0,107,0,0,
2026-09-04T17,27,0,580.0,580.0,580.0,580.0,107,0,0,
2026-09-04T17,28,0,945.0,945.0,935.0,935.0,107,0,0,
2026-09-04T17,29,0,100.0,101.0,99.0,99.0,107,0,0,
2026-09-04T17,30,0,153.0,154.0,150.0,153.0,107,0,0,
2026-09-04T17,31,0,199.0,199.0,198.0,198.0,107,0,0,
2026-09-04T17,32,0,216.0,216.0,210.0,212.0,107,0,0,
2026-09-04T17,33,0,107.0,107.0,103.0,106.0,107,0,0,
2026-09-04T17,34,0,87.0,88.0,86.0,86.0,107,0,0,
2026-09-04T17,35,0,81.0,83.0,80.5,82.0,107,0,0,
2026-09-04T17,40,0,1.58,1.58,1.53,1.55,107,0,0,
2026-09-04T17,41,0,4.7,4.7,4.6,4.7,107,0,0,
2026-09-04T17,42,0,4.9,4.9,4.7,4.8,107,0,0,
2026-09-04T17,43,0,11.6,11.8,11.4,11.8,107,0,0,
2026-09-04T17,44,0,1.28,1.28,1.25,1.26,107,0,0,
2026-09-04T17,45,0,15.7,15.7,13.0,15.7,107,0,0,
2026-09-04T17,46,0,28.25,28.5,27.0,27.5,107,0,0,
2026-09-04T17,47,0,448.0,448.0,446.0,446.0,107,0,0,
2026-09-04T17,48,0,222.0,222.0,220.0,220.0,107,0,0,
2026-09-04T17,49,0,940.0,940.0,940.0,940.0,107,0,0,
2026-09-04T17,50,0,320.0,320.0,318.0,318.0,107,0,0,
2026-09-04T17,51,0,775.0,785.0,775.0,785.0,107,0,0,
2026-09-04T17,52,0,610.0,610.0,600.0,600.0,107,0,0,
2026-09-04T17,53,0,3430.0,3430.0,3410.0,3410.0,107,0,0,
2026-09-04T17,54,0,6475.0,6500.0,6475.0,6500.0,107,0,0,
2026-09-04T17,55,0,2310.0,2320.0,2310.0,2320.0,107,0,0,
2026-09-04T17,56,0,4400.0,4410.0,4400.0,4410.0,107,0,0,
2026-09-04T17,57,0,5575.0,5600.0,5575.0,5600.0,107,0,0,
2026-09-04T17,58,0,122.0,124.0,121.0,121.0,107,0,0,
2026-09-04T17,59,0,65.0,65.0,64.0,64.0,107,0,0,
2026-09-04T17,60,0,5.5,6.9,5.5,6.6,107,0,0,
2026-09-04T17,61,0,19.3,19.3,19.0,19.0,107,0,0,
2026-09-04T17,62,0,21.75,21.75,21.75,21.75,107,0,0,
2026-09-04T17,63,0,33.5,33.5,33.5,33.5,107,0,0,
2026-09-04T17,64,0,47.0,47.0,46.75,46.75,107,0,0,
2026-09-04T17,65,0,13.1,13.2,13.1,13.1,107,0,0,
2026-09-04T17,66,0,0.278,0.28,0.266,0.28,107,0,0,
2026-09-04T17,67,0,11.8,11.8,11.8,11.8,107,0,0,
2026-09-04T17,68,0,31.5,32.0,31.25,32.0,107,0,0,
2026-09-04T17,69,0,6400.0,6525.0,6300.0,6525.0,107,0,0,
2026-09-04T17,70,0,800.0,805.0,790.0,800.0,107,0,0,
2026-09-04T17,71,0,1560.0,1560.0,1550.0,1550.0,107,0,0,
2026-09-04T17,72,0,1.69,1.69,1.53,1.66,107,0,0,
2026-09-04T17,73,0,27.25,27.75,26.75,27.25,107,0,0,
2026-09-04T17,74,0,19.8,20.25,19.7,19.7,107,0,0,
2026-09-04T17,75,0,6.2,6.4,6.1,6.4,107,0,0,
2026-09-04T17,76,0,59.5,60.5,59.5,59.5,107,0,0,
2026-09-04T17,77,0,2560.0,2610.0,2560.0,2610.0,107,0,0,
2026-09-04T17,78,0,1840.0,1850.0,1840.0,1850.0,107,0,0,
2026-09-04T17,79,0,890.0,890.0,870.0,870.0,107,0,0,
2026-09-04T17,80,0,4460.0,4470.0,4450.0,4470.0,107,0,0,
2026-09-04T17,81,0,5175.0,5175.0,5150.0,5175.0,107,0,0,
2026-09-04T17,82,0,1510.0,1510.0,1510.0,1510.0,107,0,0,
2026-09-04T17,83,0,30.25,31.0,30.0,31.0,107,0,0,
2026-09-04T17,84,0,8875.0,8875.0,8875.0,8875.0,107,0,0,
2026-09-04T17,85,0,7425.0,7425.0,7425.0,7425.0,107,0,0,
2026-09-04T17,86,0,10300.0,10400.0,10300.0,10300.0,107,0,0,
2026-09-04T17,87,0,520.0,520.0,515.0,515.0,107,0,0,
2026-09-04T17,88,0,10500.0,10500.0,10500.0,10500.0,107,0,0,
2026-09-04T17,89,0,4400.0,4400.0,4400.0,4400.0,107,0,0,
2026-09-04T17,98,0,860.0,865.0,860.0,865.0,107,0,0,
2026-09-04T17,100,0,111.0,111.0,111.0,111.0,107,0,0,
2026-09-04T17,101,0,198.0,200.0,197.0,199.0,107,0,0,
2026-09-04T17,102,0,2.6,2.75,2.6,2.75,107,0,0,
2026-09-04T17,103,0,6.6,6.6,6.4,6.4,107,0,0,
2026-09-04T17,104,0,1.0,1.0,1.0,1.0,107,0,0,
2026-09-04T17,105,0,1.57,1.57,1.51,1.54,107,0,0,
2026-09-04T17,106,0,4.5,4.5,4.1,4.1,107,0,0,
2026-09-04T17,107,0,20.25,20.5,19.8,19.8,107,0,0,
2026-09-04T17,108,0,10.1,10.2,9.7,9.9,107,0,0,
2026-09-04T17,109,0,109.0,110.0,107.0,108.0,107,0,0,
2026-09-04T17,110,0,199.0,200.0,195.0,195.0,107,0,0,
2026-09-04T17,111,0,2600.0,2600.0,2520.0,2590.0,107,0,0,
2026-09-04T17,112,0,2210.0,2220.0,2200.0,2220.0,107,0,0,
2026-09-04T17,113,0,123.0,123.0,120.0,120.0,107,0,0,
2026-09-04T17,114,0,655.0,655.0,650.0,655.0,107,0,0,
2026-09-04T17,115,0,128.0,129.0,122.0,126.0,107,0,0,
2026-09-04T17,116,0,39.0,39.0,38.75,38.75,107,0,0,
2026-09-04T17,117,0,7.3,7.3,6.0,7.1,107,0,0,
2026-09-04T17,118,0,0.825,0.83,0.82,0.83,107,0,0,
2026-09-04T17,119,0,32.0,33.0,31.25,32.25,107,0,0,
2026-09-04T17,120,0,2.5,2.65,2.35,2.6,107,0,0,
2026-09-04T17,121,0,150.0,150.0,150.0,150.0,107,0,0,
2026-09-04T17,122,0,129.0,129.0,127.0,127.0,107,0,0,
2026-09-04T17,123,0,294.0,298.0,294.0,294.0,107,0,0,
2026-09-04T17,124,0,35.75,35.75,34.5,34.5,107,0,0,
2026-09-04T17,125,0,25.5,25.5,24.75,25.25,107,0,0,
2026-09-04T17,126,0,58.0,60.0,57.5,58.0,107,0,0,
2026-09-04T17,127,0,474.0,474.0,472.0,474.0,107,0,0,
2026-09-04T17,128,0,54.0,54.0,54.0,54.0,107,0,0,
2026-09-04T17,129,0,2160.0,2160.0,2150.0,2150.0,107,0,0,
2026-09-04T17,130,0,2020.0,2020.0,2020.0,2020.0,107,0,0,
2026-09-04T17,131,0,2370.0,2370.0,2370.0,2370.0,107,0,0,
2026-09-04T17,132,0,2250.0,2250.0,2250.0,2250.0,107,0,0,
2026-09-04T17,133,0,18.3,18.3,17.5,18.3,107,0,0,
2026-09-04T17,134,0,50.0,50.0,49.75,49.75,107,0,0,
2026-09-04T17,135,0,17.5,17.6,17.3,17.3,107,0,0,
2026-09-04T17,136,0,1.45,1.48,1.4,1.47,107,0,0,
2026-09-04T17,137,0,125.0,125.0,124.0,124.0,107,0,0,
2026-09-04T17,138,0,1240.0,1240.0,1240.0,1240.0,107,0,0,
2026-09-04T17,139,0,9.8,10.1,9.7,10.1,107,0,0,
2026-09-04T17,140,0,260.0,260.0,258.0,260.0,107,0,0,
2026-09-04T17,141,0,35.0,35.0,35.0,35.0,107,0,0,
2026-09-04T17,142,0,805.0,805.0,800.0,800.0,107,0,0,
2026-09-04T17,143,0,715.0,715.0,715.0,715.0,107,0,0,
2026-09-04T17,144,0,17.4,17.4,17.4,17.4,107,0,0,
2026-09-04T17,145,0,135.0,136.0,133.0,135.0,107,0,0,
2026-09-04T17,146,0,6.3,6.4,5.0,6.2,107,0,0,
2026-09-04T17,147,0,39.5,39.5,39.5,39.5,107,0,0,
2026-09-04T17,148,0,33.0,33.0,33.0,33.0,107,0,0,
2026-09-04T17,149,0,790.0,790.0,790.0,790.0,107,0,0,
2026-09-04T17,150,0,380.0,380.0,376.0,376.0,107,0,0,
2026-09-04T17,151,0,384.0,384.0,384.0,384.0,107,0,0,
2026-09-04T17,152,0,234.0,234.0,234.0,234.0,107,0,0,
2026-09-04T17,153,0,82.0,82.0,81.5,82.0,107,0,0,
2026-09-04T17,154,0,77.0,77.0,77.0,77.0,107,0,0,
2026-09-04T17,155,0,130.0,130.0,130.0,130.0,107,0,0,
2026-09-04T18,1,0,0.261,0.263,0.251,0.258,102,0,0,49672711
2026-09-04T18,1,1,0.264,0.264,0.264,0.264,1,0,0,18115693
2026-09-04T18,1,2,0.262,0.262,0.262,0.262,1,0,0,169742327
2026-09-04T18,1,3,0.263,0.263,0.263,0.263,1,0,0,160908399
2026-09-04T18,1,4,0.263,0.263,0.263,0.263,1,0,0,156097288
2026-09-04T18,1,5,0.264,0.264,0.264,0.264,1,0,0,123218951
2026-09-04T18,1,6,0.264,0.264,0.264,0.264,1,0,0,72667215
2026-09-04T18,1,7,0.265,0.265,0.265,0.265,1,0,0,69051940
2026-09-04T18,1,8,0.267,0.267,0.267,0.267,1,0,0,50172369
2026-09-04T18,1,9,0.268,0.268,0.268,0.268,1,0,0,27840177
2026-09-04T18,1,10,0.266,0.266,0.266,0.266,1,0,0,25681182
2026-09-04T18,1,11,0.268,0.268,0.268,0.268,1,0,0,25822838
2026-09-04T18,1,12,0.267,0.267,0.267,0.267,1,0,0,135326401
2026-09-04T18,2,0,0.368,0.373,0.361,0.367,102,0,0,18808216
2026-09-04T18,2,1,0.383,0.383,0.383,0.383,1,0,0,2985812
2026-09-04T18,2,2,0.383,0.383,0.383,0.383,1,0,0,55075847
2026-09-04T18,2,3,0.428,0.428,0.428,0.428,1,0,0,17005494
2026-09-04T18,2,4,0.464,0.464,0.464,0.464,1,0,0,21415364
2026-09-04T18,2,5,0.482,0.482,0.482,0.482,1,0,0,31776966
2026-09-04T18,2,6,0.484,0.484,0.484,0.484,1,0,0,11421943
2026-09-04T18,2,7,0.5,0.5,0.5,0.5,1,0,0,9215737
2026-09-04T18,2,8,0.515,0.515,0.515,0.515,1,0,0,8749387
2026-09-04T18,2,9,0.52,0.52,0.52,0.52,1,0,0,5000000
2026-09-04T18,2,10,0.51,0.51,0.51,0.51,1,0,0,11567620
2026-09-04T18,2,11,0.585,0.585,0.585,0.585,1,0,0,10902251
2026-09-04T18,2,12,0.655,0.655,0.655,0.655,1,0,0,825275
2026-09-04T18,3,0,2.05,2.4,1.99,2.15,102,0,0,20905
2026-09-04T18,3,1,2.4,2.4,2.4,2.4,1,0,0,451665
2026-09-04T18,3,2,2.45,2.45,2.45,2.45,1,0,0,1421752
2026-09-04T18,3,3,2.9,2.9,2.9,2.9,1,0,0,205943
2026-09-04T18,3,4,3.35,3.35,3.35,3.35,1,0,0,1240180
2026-09-04T18,3,5,3.45,3.45,3.45,3.45,1,0,0,2407820
2026-09-04T18,3,6,3.45,3.45,3.45,3.45,1,0,0,1654899
2026-09-04T18,3,7,4.55,4.55,4.55,4.55,1,0,0,210400
2026-09-04T18,3,10,6.2,6.2,6.2,6.2,1,0,0,322598
2026-09-04T18,3,11,6.4,6.4,6.4,6.4,1,0,0,23615
2026-09-04T18,3,12,7.0,7.0,7.0,7.0,1,0,0,311180
2026-09-04T18,4,0,2.2,2.45,2.15,2.35,102,0,0,32666
2026-09-04T18,4,1,2.55,2.55,2.55,2.55,1,0,0,59657
2026-09-04T18,4,2,2.6,2.6,2.6,2.6,1,0,0,346224
2026-09-04T18,4,3,2.75,2.75,2.75,2.75,1,0,0,355083
2026-09-04T18,4,4,3.1,3.1,3.1,3.1,1,0,0,4131282
2026-09-04T18,4,5,3.1,3.1,3.1,3.1,1,0,0,431547
2026-09-04T18,4,6,3.6,3.6,3.6,3.6,1,0,0,703151
2026-09-04T18,4,7,3.7,3.7,3.7,3.7,1,0,0,300000
