ts,kind,quality,best,qty_best,n_orders,total_qty,qty_within_5pct,median_age_h
2026-09-04T19:33:43Z,47,5,470.0,4470,3,8009,4470,8.104
2026-09-04T19:33:43Z,47,6,498.0,980,6,43664,38664,46.563
2026-09-04T19:33:43Z,47,7,525.0,7528,1,7528,7528,49.704
2026-09-04T19:33:43Z,47,8,530.0,4140,2,14140,14140,16.598
2026-09-04T19:33:43Z,47,9,900.0,1,1,1,1,39.356
2026-09-04T19:33:49Z,48,0,222.0,28,7,657,507,18.218
2026-09-04T19:33:49Z,48,1,230.0,50,3,1222,1222,107.059
2026-09-04T19:33:49Z,48,3,234.0,760,2,5760,5760,19.993
2026-09-04T19:33:49Z,48,4,234.0,35556,4,49167,49167,127.279
2026-09-04T19:33:49Z,48,5,256.0,3919,5,57903,57903,58.76
2026-09-04T19:33:49Z,48,6,278.0,69160,2,74160,74160,119.61
2026-09-04T19:33:49Z,48,7,350.0,1000,3,3000,2000,62.095
2026-09-04T19:33:49Z,48,8,400.0,250,1,250,250,143.888
2026-09-04T19:33:54Z,49,0,935.0,196,23,8033,5152,77.76
2026-09-04T19:33:54Z,49,1,1010.0,133,3,5580,5580,7.827
2026-09-04T19:33:54Z,49,2,1010.0,280,4,1595,1595,14.212
2026-09-04T19:33:54Z,49,3,1140.0,93,1,93,93,26.217
2026-09-04T19:33:54Z,49,4,1020.0,700,2,20350,20350,2.008
2026-09-04T19:33:54Z,49,5,1150.0,4125,1,4125,4125,36.342
2026-09-04T19:33:54Z,49,6,1190.0,500,2,584,584,40.608
2026-09-04T19:33:54Z,49,7,1230.0,7,2,9493,9493,179.388
2026-09-04T19:34:14Z,50,0,320.0,435,8,3381,3091,13.284
2026-09-04T19:34:14Z,50,1,328.0,757,1,757,757,4.903
2026-09-04T19:34:14Z,50,2,330.0,3961,12,20286,20286,9.691
2026-09-04T19:34:14Z,50,3,340.0,405,9,13676,9676,2.898
2026-09-04T19:34:14Z,50,4,352.0,1385,5,31426,31426,25.222
2026-09-04T19:34:14Z,50,5,350.0,2392,3,11522,11522,4.181
2026-09-04T19:34:14Z,50,6,354.0,8694,3,31484,31484,66.286
2026-09-04T19:34:14Z,50,7,354.0,1125,8,34633,30133,55.743
2026-09-04T19:34:14Z,50,8,416.0,18323,1,18323,18323,3.42
2026-09-04T19:34:14Z,50,9,416.0,11399,1,11399,11399,3.415
2026-09-04T19:34:14Z,50,10,418.0,2,1,2,2,43.6
2026-09-04T19:34:14Z,50,11,420.0,4960,4,16360,4960,83.472
2026-09-04T19:34:19Z,51,0,760.0,465,11,15089,14407,21.457
2026-09-04T19:34:19Z,51,1,790.0,858,9,11367,11367,35.817
2026-09-04T19:34:19Z,51,2,795.0,724,9,7297,6721,24.771
2026-09-04T19:34:19Z,51,3,785.0,7416,9,29696,18795,92.385
2026-09-04T19:34:19Z,51,4,810.0,2989,21,29543,20558,70.977
2026-09-04T19:34:19Z,51,5,900.0,969,10,8310,7942,74.793
2026-09-04T19:34:19Z,51,6,885.0,2000,7,9954,5748,144.278
2026-09-04T19:34:19Z,51,8,995.0,1025,2,1025,1025,89.199
2026-09-04T19:34:25Z,52,0,600.0,18,10,3300,3300,35.81
2026-09-04T19:34:25Z,52,1,610.0,34,1,34,34,2.869
2026-09-04T19:34:25Z,52,2,620.0,1920,4,3027,3027,34.48
2026-09-04T19:34:25Z,52,3,610.0,966,4,4435,4435,3.024
2026-09-04T19:34:25Z,52,4,630.0,47,3,5722,5722,56.134
2026-09-04T19:34:25Z,52,5,635.0,2701,3,13201,13201,62.28
2026-09-04T19:34:25Z,52,6,645.0,5573,4,13759,8759,110.356
2026-09-04T19:34:25Z,52,7,800.0,10,7,110,10,100.035
2026-09-04T19:34:25Z,52,8,1220.0,25,2,1025,1025,5.175
2026-09-04T19:34:25Z,52,10,1240.0,1000,1,1000,1000,9.176
2026-09-04T19:34:25Z,52,11,1000.0,1000,3,2099,1000,81.315
2026-09-04T19:34:35Z,53,0,3410.0,69,9,364,364,4.022
2026-09-04T19:34:35Z,53,1,3410.0,200,3,401,400,0.872
2026-09-04T19:34:35Z,53,2,3420.0,57,2,100,100,1.812
2026-09-04T19:34:35Z,53,3,3470.0,999,2,1399,1399,59.235
2026-09-04T19:34:35Z,53,4,3500.0,460,6,1006,1006,168.594
2026-09-04T19:34:35Z,53,5,3580.0,1306,4,2980,2980,55.12
2026-09-04T19:34:35Z,53,6,3790.0,4284,1,4284,4284,71.47
2026-09-04T19:34:35Z,53,9,3800.0,4,1,4,4,108.031
2026-09-04T19:34:41Z,54,0,6500.0,36,6,792,702,29.064
2026-09-04T19:34:41Z,54,1,6700.0,224,1,224,224,3.717
2026-09-04T19:34:41Z,54,2,6750.0,141,2,141,141,0.95
2026-09-04T19:34:41Z,54,3,6800.0,2614,1,2614,2614,69.405
2026-09-04T19:34:41Z,54,4,6775.0,645,3,6257,6257,49.183
2026-09-04T19:34:41Z,54,5,6800.0,1000,4,3091,2091,12.773
2026-09-04T19:34:41Z,54,6,7100.0,123,2,1007,1007,100.796
2026-09-04T19:34:41Z,54,7,6900.0,252,1,252,252,37.766
2026-09-04T19:34:46Z,55,2,2300.0,129,3,482,482,1.153
2026-09-04T19:34:46Z,55,3,2320.0,22,3,1976,1976,22.506
2026-09-04T19:34:46Z,55,4,2340.0,65,1,65,65,110.14
2026-09-04T19:34:46Z,55,6,2390.0,99,2,366,99,13.529
2026-09-04T19:34:46Z,55,7,2400.0,10,4,65,40,8.493
2026-09-04T19:34:51Z,56,0,4410.0,69,1,69,69,2.403
2026-09-04T19:34:51Z,56,2,4430.0,1,2,58,58,70.507
2026-09-04T19:34:51Z,56,3,4450.0,25,3,506,506,45.957
2026-09-04T19:34:51Z,56,4,4440.0,1414,2,2033,2033,38.428
2026-09-04T19:34:51Z,56,5,4450.0,8,5,5637,5637,73.448
2026-09-04T19:34:51Z,56,6,4640.0,120,1,120,120,152.472
2026-09-04T19:34:51Z,56,7,5100.0,1,16,1817,61,72.34
2026-09-04T19:34:51Z,56,8,6200.0,2849,1,2849,2849,131.51
2026-09-04T19:34:57Z,57,0,5700.0,25,2,83,25,119.983
2026-09-04T19:34:57Z,57,1,5600.0,539,2,707,707,13.546
2026-09-04T19:34:57Z,57,2,5600.0,433,1,433,433,8.973
2026-09-04T19:34:57Z,57,3,5725.0,31,3,358,31,82.129
2026-09-04T19:34:57Z,57,4,5750.0,233,2,733,733,81.118
2026-09-04T19:34:57Z,57,5,5800.0,2670,4,7670,6670,8.708
2026-09-04T19:34:57Z,57,6,5875.0,241,9,2441,2041,79.868
2026-09-04T19:34:57Z,57,7,6000.0,10,2,20,10,6.085
2026-09-04T19:34:57Z,57,8,6875.0,30,2,31,30,22.793
2026-09-04T19:35:07Z,58,0,122.0,20,35,902998,60242,18.277
2026-09-04T19:35:13Z,59,0,65.5,12006,35,2453400,1608884,17.119
2026-09-04T19:35:19Z,60,0,6.1,20,35,417213,45600,1.922
2026-09-04T19:35:19Z,60,1,6.3,6958,5,123095,6958,1.282
2026-09-04T19:35:19Z,60,2,6.6,2958,10,481762,243494,7.978
2026-09-04T19:35:19Z,60,3,6.7,26005,4,2374803,1124301,115.208
2026-09-04T19:35:19Z,60,4,6.8,39561,6,9206144,6618853,20.896
2026-09-04T19:35:19Z,60,5,6.9,38488,5,1076292,1076292,17.597
2026-09-04T19:35:19Z,60,6,7.2,2,9,971703,214133,74.755
2026-09-04T19:35:19Z,60,7,7.5,5000,4,367282,5000,46.779
2026-09-04T19:35:19Z,60,8,8.8,2999,2,285624,285624,67.975
2026-09-04T19:35:19Z,60,9,10.0,100000,1,100000,100000,172.416
2026-09-04T19:35:19Z,60,10,9.8,1,4,573266,563267,72.203
2026-09-04T19:35:19Z,60,12,12.9,1,1,1,1,154.154
2026-09-04T19:35:24Z,61,0,19.3,4004,17,177081,174647,8.587
2026-09-04T19:35:24Z,61,1,19.3,2005,11,1237711,1194279,21.1
2026-09-04T19:35:24Z,61,2,19.6,16448,9,2157779,2157779,21.103
2026-09-04T19:35:24Z,61,3,19.9,2745,12,1691168,1111718,6.053
2026-09-04T19:35:24Z,61,4,20.5,399051,10,764546,754187,48.585
2026-09-04T19:35:24Z,61,5,21.0,280000,6,872696,867696,62.058
2026-09-04T19:35:24Z,61,6,24.5,66000,3,151876,66000,29.423
2026-09-04T19:35:29Z,62,0,22.25,875,16,19422,8287,62.281
2026-09-04T19:35:29Z,62,1,22.5,34940,5,41730,40408,53.696
2026-09-04T19:35:29Z,62,2,23.0,11256,11,330143,308682,62.363
2026-09-04T19:35:29Z,62,3,23.0,21310,9,229635,144639,14.966
2026-09-04T19:35:29Z,62,4,23.5,194822,5,600431,600431,16.546
2026-09-04T19:35:29Z,62,5,29.0,1452,2,278452,1452,40.409
2026-09-04T19:35:29Z,62,6,24.75,12019,1,12019,12019,5.297
2026-09-04T19:35:29Z,62,9,38.0,1,2,999,999,40.69
2026-09-04T19:35:39Z,63,0,33.75,147,18,80350,78235,90.088
2026-09-04T19:35:39Z,63,1,34.25,5213,10,163302,145147,60.373
2026-09-04T19:35:39Z,63,2,35.0,1000,11,330755,280755,37.309
2026-09-04T19:35:39Z,63,3,35.5,7407,3,132368,132368,2.731
2026-09-04T19:35:39Z,63,4,36.25,37790,3,266403,266403,8.878
2026-09-04T19:35:39Z,63,5,37.75,100000,1,100000,100000,14.163
2026-09-04T19:35:39Z,63,6,38.5,10000,1,10000,10000,60.563
2026-09-04T19:35:39Z,63,7,38.0,98125,1,98125,98125,52.37
2026-09-04T19:35:44Z,64,0,46.75,282,16,14375,5937,62.952
2026-09-04T19:35:44Z,64,1,47.25,4782,3,40261,40261,7.762
2026-09-04T19:35:44Z,64,2,47.5,3933,7,36197,36197,6.565
2026-09-04T19:35:44Z,64,3,49.25,1000,4,17668,17668,15.166
2026-09-04T19:35:44Z,64,4,49.0,1577,4,140833,140833,1.902
2026-09-04T19:35:44Z,64,5,50.5,100000,5,172000,172000,29.316
2026-09-04T19:35:44Z,64,6,51.0,143,3,39833,39833,6.068
2026-09-04T19:35:44Z,64,7,59.0,1000,2,11000,11000,17.995
2026-09-04T19:35:44Z,64,8,78.5,1,2,800,800,42.182
2026-09-04T19:35:44Z,64,10,80.0,5000,1,5000,5000,7.904
2026-09-04T19:35:49Z,65,0,12.9,36006,20,236006,192352,41.523
2026-09-04T19:35:49Z,65,1,13.4,76571,5,154421,154421,54.013
2026-09-04T19:35:49Z,65,2,13.4,919,15,683837,341451,127.445
2026-09-04T19:35:49Z,65,3,13.6,954,7,1386209,1359682,19.205
2026-09-04T19:35:49Z,65,4,13.7,65276,8,797273,267838,25.633
2026-09-04T19:35:49Z,65,5,14.4,4526,3,692296,692296,31.254
2026-09-04T19:35:49Z,65,6,14.5,98190,5,167090,167090,27.636
2026-09-04T19:35:49Z,65,7,15.9,12000,1,12000,12000,9.759
2026-09-04T19:35:49Z,65,9,16.3,10000,1,10000,10000,51.656
2026-09-04T19:35:49Z,65,10,16.4,50000,1,50000,50000,166.799
2026-09-04T19:35:49Z,65,11,16.1,29712,2,79712,79712,88.448
2026-09-04T19:35:49Z,65,12,16.1,48473,5,734350,734251,21.347
2026-09-04T19:35:55Z,66,0,0.277,274973,165,42880013,4068673,0.762
2026-09-04T19:35:55Z,66,1,0.283,125254,22,6092436,4962942,13.532
2026-09-04T19:35:55Z,66,2,0.294,127300,7,3297015,918859,2.748
2026-09-04T19:35:55Z,66,3,0.305,95854,9,11190093,11190093,60.393
2026-09-04T19:35:55Z,66,4,0.321,1000000,1,1000000,1000000,13.15
2026-09-04T19:35:55Z,66,5,0.319,404616,11,14307666,6907523,91.756
2026-09-04T19:35:55Z,66,6,0.358,5152057,3,16794245,5152057,54.596
2026-09-04T19:35:55Z,66,7,0.4,1099274,5,4218252,1099274,24.104
2026-09-04T19:35:55Z,66,8,0.6,139199,10,18827288,139199,26.106
2026-09-04T19:35:55Z,66,10,0.78,2040000,4,3140000,3040000,97.409
2026-09-04T19:35:55Z,66,12,0.69,479131,2,2779282,2779282,5.013
2026-09-04T19:36:00Z,67,0,11.8,47910,15,205763,164882,77.033
2026-09-04T19:36:00Z,67,1,13.2,10000,3,160804,160804,35.659
2026-09-04T19:36:00Z,67,2,12.4,13887,5,143170,13887,125.688
2026-09-04T19:36:00Z,67,3,13.4,16472,6,29612,29492,113.169
2026-09-04T19:36:00Z,67,4,17.0,100,11,1100,900,152.209
2026-09-04T19:36:00Z,67,7,19.0,47112,1,47112,47112,130.429
2026-09-04T19:36:10Z,68,0,32.75,8633,23,251387,218765,73.074
2026-09-04T19:36:10Z,68,1,33.0,1809,12,99077,67377,58.373
2026-09-04T19:36:10Z,68,2,33.0,1070,11,122075,47312,23.865
2026-09-04T19:36:10Z,68,3,33.5,171,9,350308,224990,29.957
2026-09-04T19:36:10Z,68,4,34.0,72157,6,1284555,267205,84.781
2026-09-04T19:36:10Z,68,5,36.5,9330,5,49195,49195,55.506
2026-09-04T19:36:10Z,68,6,36.75,50080,5,204326,204326,49.86
2026-09-04T19:36:10Z,68,10,38.0,100000,4,300120,300120,111.142
2026-09-04T19:36:15Z,69,0,6375.0,80,38,3596,2722,13.619
2026-09-04T19:36:15Z,69,1,6450.0,51,11,605,555,5.206
2026-09-04T19:36:15Z,69,2,6550.0,319,25,4575,3598,9.024
2026-09-04T19:36:15Z,69,3,6575.0,53,32,4593,4553,8.343
2026-09-04T19:36:15Z,69,4,6675.0,284,17,6927,5082,72.013
2026-09-04T19:36:15Z,69,5,6875.0,502,5,3477,3477,78.588
2026-09-04T19:36:15Z,69,6,7000.0,352,6,846,846,119.763
2026-09-04T19:36:15Z,69,7,7000.0,857,10,5709,857,90.398
2026-09-04T19:36:15Z,69,8,7775.0,200,1,200,200,19.388
2026-09-04T19:36:15Z,69,9,7800.0,100,1,100,100,136.337
2026-09-04T19:36:15Z,69,10,7825.0,100,3,294,200,96.06
2026-09-04T19:36:15Z,69,11,8150.0,85,3,208,208,88.487
2026-09-04T19:36:15Z,69,12,12500.0,5,1,5,5,18.965
2026-09-04T19:36:20Z,70,0,800.0,246,11,4130,3951,66.736
2026-09-04T19:36:20Z,70,1,820.0,408,1,408,408,83.766
2026-09-04T19:36:20Z,70,2,820.0,1540,7,4793,4793,44.732
2026-09-04T19:36:20Z,70,3,815.0,164,6,4464,2224,11.902
2026-09-04T19:36:20Z,70,4,820.0,250,6,10366,9366,26.337
2026-09-04T19:36:20Z,70,5,825.0,1,34,5276,5261,34.965
2026-09-04T19:36:20Z,70,7,1280.0,106,1,106,106,60.582
2026-09-04T19:36:20Z,70,10,1140.0,1,3,497,7,44.721
2026-09-04T19:36:25Z,71,0,1590.0,716,6,2207,2203,58.145
2026-09-04T19:36:25Z,71,1,1590.0,749,4,963,963,49.59
2026-09-04T19:36:25Z,71,2,1550.0,14,16,8667,3516,7.31
2026-09-04T19:36:25Z,71,3,1560.0,60,14,13968,6901,18.134
2026-09-04T19:36:25Z,71,4,1600.0,3215,16,38014,38014,34.036
2026-09-04T19:36:25Z,71,5,1660.0,579,2,1120,1120,66.722
2026-09-04T19:36:25Z,71,6,1670.0,407,8,11284,11284,25.348
2026-09-04T19:36:25Z,71,7,1980.0,1,13,1184,884,82.249
2026-09-04T19:36:30Z,72,0,1.6,687,75,2033725,619012,1.295
2026-09-04T19:36:30Z,72,1,1.77,90557,6,5979503,194751,66.623
2026-09-04T19:36:30Z,72,2,1.77,95018,14,2807910,1845894,54.338
2026-09-04T19:36:30Z,72,3,1.79,191904,17,2606314,1625612,33.594
2026-09-04T19:36:30Z,72,4,1.9,100000,10,6567999,3652363,42.172
2026-09-04T19:36:30Z,72,5,2.35,199608,3,1130144,749948,48.916
2026-09-04T19:36:30Z,72,6,2.5,761976,4,851848,761976,132.488
2026-09-04T19:36:30Z,72,9,3.85,406399,1,406399,406399,14.706
2026-09-04T19:36:30Z,72,10,3.9,9999,3,49998,49998,38.237
2026-09-04T19:36:35Z,73,0,27.0,9785,80,303544,262751,15.593
2026-09-04T19:36:35Z,73,1,27.75,3613,16,484790,335227,37.681
2026-09-04T19:36:35Z,73,2,27.75,12766,28,448771,278963,14.718
2026-09-04T19:36:35Z,73,3,28.5,4396,19,994010,192981,25.0
2026-09-04T19:36:35Z,73,4,30.0,49078,13,349494,307062,95.088
2026-09-04T19:36:35Z,73,5,30.25,16675,13,290038,164361,60.736
2026-09-04T19:36:35Z,73,6,34.0,70000,4,95032,95032,58.705
2026-09-04T19:36:35Z,73,7,34.0,10000,6,114549,114549,81.174
2026-09-04T19:36:35Z,73,10,34.0,23237,5,185109,185109,63.33
2026-09-04T19:36:45Z,74,0,21.0,29143,19,227849,115876,51.601
2026-09-04T19:36:45Z,74,1,23.0,35082,6,47607,47607,88.246
2026-09-04T19:36:45Z,74,2,23.0,164095,5,229094,219447,51.365
2026-09-04T19:36:45Z,74,3,23.25,43530,8,199274,171349,38.422
2026-09-04T19:36:45Z,74,4,24.25,53215,1,53215,53215,109.014
2026-09-04T19:36:45Z,74,5,24.25,97960,5,519549,457067,121.671
2026-09-04T19:36:45Z,74,6,25.0,71809,1,71809,71809,155.324
2026-09-04T19:36:45Z,74,7,24.5,80071,2,152052,152052,76.359
2026-09-04T19:36:45Z,74,9,30.0,22302,1,22302,22302,56.14
2026-09-04T19:36:45Z,74,10,33.0,13337,1,13337,13337,141.332
2026-09-04T19:36:45Z,74,12,40.0,499,1,499,499,35.392
2026-09-04T19:36:50Z,75,0,6.3,100,12,1278087,1001074,44.139
2026-09-04T19:36:50Z,75,1,6.3,19849,6,2849688,465490,12.566
2026-09-04T19:36:50Z,75,2,6.6,360682,8,2359233,2359227,23.089
2026-09-04T19:36:50Z,75,3,6.5,31835,18,7010195,4599140,18.131
2026-09-04T19:36:50Z,75,4,6.6,27452,9,1460841,544587,21.583
2026-09-04T19:36:50Z,75,5,6.7,70027,5,1510512,1510512,20.682
2026-09-04T19:36:50Z,75,6,6.9,318064,2,368064,318064,96.637
2026-09-04T19:36:50Z,75,7,7.0,500000,1,500000,500000,17.394
2026-09-04T19:36:50Z,75,8,7.0,166328,5,5896336,274118,61.017
2026-09-04T19:36:50Z,75,9,7.8,833075,1,833075,833075,27.759
2026-09-04T19:36:50Z,75,10,7.9,500000,2,2975401,500000,139.639
2026-09-04T19:36:50Z,75,11,8.8,231388,1,231388,231388,27.353
2026-09-04T19:36:55Z,76,0,59.5,112,16,73962,47775,21.681
2026-09-04T19:36:55Z,76,1,61.0,1073,5,35007,35007,19.847
2026-09-04T19:36:55Z,76,2,61.0,16819,12,166354,153672,4.62
2026-09-04T19:36:55Z,76,3,62.0,65028,13,495604,396674,37.819
2026-09-04T19:36:55Z,76,4,62.5,47365,17,302086,237047,11.018
2026-09-04T19:36:55Z,76,5,65.5,36864,6,179355,179355,9.89
2026-09-04T19:36:55Z,76,6,67.5,109310,5,729840,729840,175.62
2026-09-04T19:36:55Z,76,7,67.0,1,8,137936,137936,134.444
2026-09-04T19:36:55Z,76,8,74.0,15001,2,15001,15001,26.81
2026-09-04T19:36:55Z,76,9,90.5,2000,5,174666,174666,3.801
2026-09-04T19:36:55Z,76,10,99.5,1000,2,21000,21000,78.845
2026-09-04T19:36:55Z,76,11,111.0,5000,1,5000,5000,4.961
2026-09-04T19:36:55Z,76,12,111.0,299,2,2799,2799,111.149
2026-09-04T19:36:59Z,77,0,2590.0,21,20,3539,2301,14.639
2026-09-04T19:36:59Z,77,1,2740.0,19,9,933,933,19.667
2026-09-04T19:36:59Z,77,2,2850.0,264,2,481,481,94.569
2026-09-04T19:36:59Z,77,3,2810.0,10,3,2420,279,16.648
2026-09-04T19:36:59Z,77,4,2820.0,2,5,4458,4458,31.875
2026-09-04T19:36:59Z,77,5,2830.0,233,9,7513,7513,35.533
2026-09-04T19:36:59Z,77,6,2980.0,500,2,502,502,0.433
2026-09-04T19:36:59Z,77,7,3080.0,44,4,6044,4044,48.653
2026-09-04T19:36:59Z,77,8,3000.0,3027,5,11959,8077,40.824
2026-09-04T19:36:59Z,77,9,3490.0,10,2,5565,5565,67.396
2026-09-04T19:36:59Z,77,10,3660.0,8,2,508,508,60.245
2026-09-04T19:36:59Z,77,11,3800.0,5,2,7,5,56.944
2026-09-04T19:36:59Z,77,12,5250.0,99,1,99,99,35.163
2026-09-04T19:37:08Z,78,0,1860.0,723,23,7125,2904,58.745
2026-09-04T19:37:08Z,78,1,1950.0,74,15,3317,539,75.776
2026-09-04T19:37:08Z,78,2,2090.0,361,11,2184,2104,63.406
2026-09-04T19:37:08Z,78,3,2110.0,13,8,5581,2611,36.41
2026-09-04T19:37:08Z,78,4,2140.0,1894,5,5143,5143,61.653
2026-09-04T19:37:08Z,78,5,2380.0,524,4,2567,2567,38.83
2026-09-04T19:37:08Z,78,6,2400.0,501,3,721,721,45.124
2026-09-04T19:37:08Z,78,7,2360.0,1,16,2470,2070,47.616
2026-09-04T19:37:08Z,78,8,2450.0,70,15,1290,1240,78.286
2026-09-04T19:37:08Z,78,9,2550.0,1,20,1936,936,76.769
2026-09-04T19:37:08Z,78,10,2640.0,1,11,1013,563,126.846
2026-09-04T19:37:08Z,78,11,2690.0,1,5,702,502,106.92
2026-09-04T19:37:17Z,79,0,890.0,49,3,74,73,16.218
2026-09-04T19:37:17Z,79,1,895.0,1299,1,1299,1299,56.184
2026-09-04T19:37:17Z,79,2,880.0,148,5,10350,5348,2.137
2026-09-04T19:37:17Z,79,3,890.0,6627,12,14556,14556,19.447
2026-09-04T19:37:17Z,79,4,905.0,1000,7,12377,12377,112.603
2026-09-04T19:37:17Z,79,5,915.0,424,5,8221,8221,112.827
2026-09-04T19:37:17Z,79,6,925.0,3294,7,12925,11691,16.567
2026-09-04T19:37:17Z,79,7,950.0,2306,7,16568,15568,127.911
2026-09-04T19:37:17Z,79,8,955.0,5000,8,32436,29041,120.166
2026-09-04T19:37:17Z,79,9,1020.0,10000,6,24921,21838,98.725
2026-09-04T19:37:17Z,79,10,1030.0,1000,9,8100,4100,108.931
2026-09-04T19:37:17Z,79,11,1200.0,25,6,2075,1075,48.918
2026-09-04T19:37:17Z,79,12,1490.0,25,2,125,125,81.594
2026-09-04T19:37:23Z,80,0,4540.0,29,4,93,93,117.879
2026-09-04T19:37:23Z,80,1,4960.0,35,1,35,35,3.6
2026-09-04T19:37:23Z,80,2,4950.0,205,4,574,574,3.271
2026-09-04T19:37:23Z,80,3,4980.0,192,4,385,385,7.329
2026-09-04T19:37:23Z,80,4,4990.0,55,3,622,622,5.344
2026-09-04T19:37:23Z,80,5,5000.0,44,9,2304,2304,116.545
2026-09-04T19:37:23Z,80,6,5550.0,213,6,2898,466,122.422
2026-09-04T19:37:23Z,80,7,5600.0,250,5,1888,350,114.117
2026-09-04T19:37:23Z,80,8,6400.0,148,1,148,148,160.145
2026-09-04T19:37:23Z,80,9,8375.0,84,3,188,188,35.095
2026-09-04T19:37:23Z,80,10,8500.0,81,1,81,81,28.226
2026-09-04T19:37:28Z,81,0,5175.0,34,3,223,223,13.006
2026-09-04T19:37:28Z,81,1,5250.0,68,2,224,224,83.839
2026-09-04T19:37:28Z,81,2,5250.0,479,8,1453,1229,94.406
2026-09-04T19:37:28Z,81,3,5325.0,13,7,1053,671,9.899
2026-09-04T19:37:28Z,81,4,5425.0,9,6,2269,1506,78.943
2026-09-04T19:37:28Z,81,5,5775.0,636,4,2620,2620,36.698
2026-09-04T19:37:28Z,81,6,5825.0,999,4,1134,1034,81.191
2026-09-04T19:37:28Z,81,7,5975.0,1,8,1753,1753,112.061
2026-09-04T19:37:28Z,81,8,6225.0,978,5,2439,2439,119.233
2026-09-04T19:37:28Z,81,9,6450.0,1000,1,1000,1000,119.988
2026-09-04T19:37:28Z,81,10,6600.0,900,1,900,900,119.983
2026-09-04T19:37:28Z,81,11,6800.0,998,3,1000,998,26.028
2026-09-04T19:37:33Z,82,0,1510.0,21,2,365,365,35.907
2026-09-04T19:37:33Z,82,1,1530.0,481,2,848,848,34.159
2026-09-04T19:37:33Z,82,2,1500.0,1,11,8501,6222,55.631
2026-09-04T19:37:33Z,82,3,1560.0,505,12,4175,3447,71.481
2026-09-04T19:37:33Z,82,4,1640.0,2000,11,6824,6824,88.935
2026-09-04T19:37:33Z,82,5,1700.0,1188,10,14108,13587,99.583
2026-09-04T19:37:33Z,82,6,1820.0,3255,1,3255,3255,116.962
2026-09-04T19:37:33Z,82,7,1900.0,16,5,3988,3988,143.912
2026-09-04T19:37:33Z,82,8,2000.0,250,1,250,250,12.557
2026-09-04T19:37:33Z,82,9,2050.0,250,2,1250,1250,144.002
2026-09-04T19:37:33Z,82,10,2300.0,250,1,250,250,180.538
2026-09-04T19:37:38Z,83,0,30.5,911,20,183921,64505,21.448
2026-09-04T19:37:38Z,83,1,34.75,20000,2,35833,20000,122.838
2026-09-04T19:37:38Z,83,2,34.25,922,12,91783,88938,129.891
2026-09-04T19:37:38Z,83,3,34.25,5000,6,98386,88786,69.494
2026-09-04T19:37:38Z,83,4,35.5,25000,8,114685,114685,141.522
2026-09-04T19:37:38Z,83,5,36.75,52838,4,82838,77838,124.423
2026-09-04T19:37:38Z,83,6,45.0,5000,1,5000,5000,139.827
2026-09-04T19:37:38Z,83,7,37.0,40000,2,41169,40000,113.819
2026-09-04T19:37:38Z,83,8,41.0,11348,2,20552,20552,94.066
2026-09-04T19:37:38Z,83,9,41.0,11701,3,71701,71701,62.36
2026-09-04T19:37:38Z,83,11,45.0,34899,1,34899,34899,11.809
2026-09-04T19:37:48Z,84,0,8875.0,12,12,558,307,41.049
2026-09-04T19:37:48Z,84,1,9050.0,5,15,1103,676,9.894
2026-09-04T19:37:48Z,84,2,9900.0,6,5,470,470,23.993
2026-09-04T19:37:48Z,84,3,9900.0,12,6,547,547,2.87
2026-09-04T19:37:48Z,84,4,10100.0,382,4,6640,6640,45.828
2026-09-04T19:37:48Z,84,5,10500.0,170,1,170,170,78.293
2026-09-04T19:37:48Z,84,6,10500.0,290,6,1213,813,54.861
2026-09-04T19:37:48Z,84,7,11100.0,33,3,233,233,80.125
2026-09-04T19:37:48Z,84,8,12300.0,183,1,183,183,48.751
2026-09-04T19:37:48Z,84,9,12500.0,910,1,910,910,66.89
2026-09-04T19:37:48Z,84,10,17000.0,25,1,25,25,35.158
2026-09-04T19:37:53Z,85,0,7400.0,1,4,101,94,4.386
2026-09-04T19:37:53Z,85,1,7750.0,10,8,245,245,76.875
2026-09-04T19:37:53Z,85,2,7975.0,10,9,759,755,27.844
2026-09-04T19:37:53Z,85,3,8125.0,1,6,1896,1896,98.591
2026-09-04T19:37:53Z,85,4,9075.0,5,14,2031,1291,62.385
2026-09-04T19:37:53Z,85,5,9700.0,485,2,506,506,49.95
2026-09-04T19:37:53Z,85,6,9800.0,47,5,1555,1555,24.583
2026-09-04T19:37:53Z,85,7,11200.0,2,1,2,2,124.209
2026-09-04T19:37:53Z,85,8,12000.0,1,2,2,2,23.074
2026-09-04T19:37:53Z,85,9,14000.0,1,1,1,1,27.126
2026-09-04T19:37:53Z,85,10,16000.0,9,1,9,9,35.11
2026-09-04T19:37:58Z,86,0,10200.0,1,8,222,222,53.452
2026-09-04T19:37:58Z,86,1,10600.0,4,1,4,4,43.449
2026-09-04T19:37:58Z,86,2,10600.0,256,7,374,374,39.641
2026-09-04T19:37:58Z,86,3,10500.0,124,6,1384,1384,56.7
2026-09-04T19:37:58Z,86,4,10700.0,20,5,399,330,21.61
2026-09-04T19:37:58Z,86,5,10900.0,120,9,1621,1541,130.023
2026-09-04T19:37:58Z,86,6,11200.0,250,3,534,534,46.318
2026-09-04T19:37:58Z,86,7,12300.0,396,1,396,396,65.615
2026-09-04T19:37:58Z,86,8,13400.0,120,8,830,620,32.395
